Mi	O
)	O
that	O
are	O
assumed	O
to	O
be	O
directly	O
related	O
to	O
life	O
-	O
history	O
traits	O
and	O
activity	O
levels	O
of	O
each	O
species	O
,	O
that	O
are	O
not	O
altered	O
by	O
context	O
or	O
spatiotemporal	O
variation	O
.	O
Where	O
information	O
to	O
the	O
contrary	O
is	O
available	O
about	O
the	O
alteration	O
of	O
species	O
behavior	O
in	O
response	O
to	O
external	O
stimuli	O
,	O
context-	O
specific	O
adjustments	O
to	O
reworking	O
and	O
mobility	O
trait	O
scores	O
should	O
be	O
made	O
accordingly	O
:	O
for	O
example	O
,	O
thermal	O
stress	O
(	O
Ouellette	O
et	O
al	O
.	O
2004	O
;	O
Przeslawski	O
et	O
al	O
.	O
2009	O
)	O
;	O
habitat	O
structure	O
(	O
Godbold	O
et	O
al	O
.	O
2011	O
)	O
;	O
ocean	O
acidification	O
(	O
Godbold	O
and	O
Solan	O
2013	O
)	O
;	O
or	O
presence	O
of	O
a	O
predator	O
(	O
Maire	O
et	O
al	O
.	O
2010	O
)	O
.	O
For	O
instance	O
,	O
sediment	O
type	O
has	O
been	O
observed	O
to	O
be	O
influential	O
when	O
determining	O
the	O
classification	O
of	O
a	O
particular	O
species	O
into	O
one	O
of	O
two	O
specific	O
functional	O
groups	O
(	O
Needham	O
et	O
al	O
.	O
2011	O
)	O
,	O
but	O
this	O
has	O
not	O
been	O
documented	O
for	O
the	O
vast	O
majority	O
of	O
bioturbators	O
.	O
Incorporation	O
of	O
this	O
type	O
of	O
information	O
could	O
be	O
achieved	O
using	O
more	O
sophisticated	O
routines	O
,	O
such	O
as	O
fuzzy	O
coding	O
,	O
to	O
capture	O
the	O
influence	O
of	O
intraspecific	O
variability	O
in	O
reworking	O
and	O
mobility	O
traits	O
(	O
Maire	O
et	O
al	O
.	O
2007	O
;	O
Bremner	O
2008	O
;	O
Godbold	O
et	O
al	O
.	O
2011	O
)	O
across	O
known	O
sources	O
of	O
variation	O
(	O
habitat	O
,	O
season	O
,	O
food	O
availability	O
,	O
etc	O
.	O
)	O
.	O
The	O
paucity	O
of	O
such	O
information	O
present	O
for	O
the	O
majority	O
of	O
marine	O
species	O
(	O
Tyler	O
et	O
al	O
.	O
2012	O
)	O
is	O
a	O
source	O
of	O
concern	O
and	O
will	O
be	O
needed	O
to	O
project	O
potential	O
changes	O
in	O
BPc	O
under	O
future	O
policy	O
or	O
environmental	O
scenarios	O
.	O
Typical	O
body	O
size	O
is	O
a	O
“	O
flexible	O
”	O
trait	O
in	O
the	O
metric	O
,	O
which	O
will	O
vary	O
in	O
response	O
to	O
environmental	O
variation	O
,	O
seasonality	O
,	O
stress	O
,	O
and	O
disturbance	O
(	O
Queiros	O
et	O
al	O
.	O
2006	O
;	O
Macdonald	O
et	O
al	O
.	O
2012	O
)	O
.	O
BPc	O
captures	O
this	O
information	O
through	O
changes	O
in	O
the	O
biomass	O
/	O
abundance	O
ratio	O
on	O
which	O
typical	O
body	O
size	O
is	O
calculated	O
.	O
2	O
An	O
organism	O
’s	O
reworking	O
(	O
Ri	O
)	O
and	O
mobility	O
(	O
Mi	O
)	O
modes	O
remain	O
the	O
same	O
across	O
the	O
life	O
span	O
of	O
each	O
individual	O
.	O
Table	O
1	O
.	O
Bioturbation	O
potential	O
allocations	O
for	O
1033	O
macrofaunal	B-DISTRIBUTION_DESCRIPTOR
species	O
.	O
Mi	O
and	O
Ri	O
are	O
the	O
reworking	O
and	O
mobility	O
traits	O
,	O
and	O
Fti	O
is	O
the	O
corresponding	O
sediment	O
reworking	O
functional	O
types	O
.	O
Scientific	O
Name	O
Aphia	O
ID	O
Ri	O
Mi	O
Fti	O
Phylum	O
Class	O
Order	O
Family	O
Grania	O
369702	O
4	O
3	O
B	O
Annelida	O
Clitellata	O
Enchytraeida	O
Caenogastropoda	O
Tubificoides	O
amplivasatus	O
137570	O
4	O
3	O
B	O
Annelida	O
Clitellata	O
Haplotaxida	O
Tubificidae	O
Tubificoides	O
insularis	O
137578	O
4	O
3	O
B	O
Annelida	O
Clitellata	O
Haplotaxida	O
Tubificidae	O
Tubificoides	O
pseudogaster	O
137582	O
4	O
3	O
B	O
Annelida	O
Clitellata	O
Haplotaxida	O
Tubificidae	O
Oligochaeta	O
2036	O
4	O
3	O
B	O
Annelida	O
Clitellata	O
Cossura	O
longocirrata	O
129984	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Cossuridae	O
Chirimia	O
biceps	O
130277	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Maldanidae	O
Clymenura	O
lankesteri	O
130284	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Maldanidae	O
Euclymene	O
129347	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Maldanidae	O
Lumbriclymene	O
129350	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Maldanidae	O
Nicomache	O
129357	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Maldanidae	O
Rhodine	O
129363	O
3	O
1	O
UC	O
Annelida	O
Polychaeta	O
Maldanidae	O
Ophelia	O
borealis	O
130491	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Opheliidae	O
Ophelina	O
cylindricaudata	O
465714	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Opheliidae	O
Ophelina	O
modesta	O
130507	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Opheliidae	O
Ophelina	O
norvegica	O
130508	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Opheliidae	O
Travisia	O
forbesii	O
130512	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Opheliidae	O
Orbinia	O
norvegica	O
156278	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Orbiniidae	O
Aricidea	O
(	O
Acmira	O
)	O
laubieri	O
326587	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Paraonidae	O
Aricidea	O
(	O
Allia	O
)	O
roberti	O
326598	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Paraonidae	O
Aricidea	O
(	O
Aricidea	O
)	O
wassi	O
326605	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Paraonidae	O
Aricidea	O
simonae	O
130570	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Paraonidae	O
Aricidea	O
suecica	O
130572	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Paraonidae	O
Cirrophorus	O
armatus	O
152339	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Paraonidae	O
Paraonis	O
fulgens	O
146932	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Paraonidae	O
Polygordius	O
129472	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Polygordiidae	O
Protodriloides	O
chaetifer	O
130837	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Protodriloididae	O
Polyphysia	O
crassa	O
130977	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Scalibregmatidae	O
Paramphinome	O
jeffreysii	O
129837	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Amphinomida	O
Amphinomidae	O
Pareurythoe	O
borealis	O
129838	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Amphinomida	O
Amphinomidae	O
Euphrosine	O
foliosa	O
130083	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Amphinomida	O
Euphrosinidae	O
Capitellida	O
890	O
3	O
2	O
UC	O
Annelida	O
Polychaeta	O
Capitellida	O
Ophryotrocha	O
129266	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Dorvilleidae	O
Parougia	O
caeca	O
130036	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Dorvilleidae	O
Parougia	O
eliasoni	O
130037	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Dorvilleidae	O
Parougia	O
nigridentata	O
130039	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Dorvilleidae	O
Protodorvillea	O
kefersteini	O
130041	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Dorvilleidae	O
Schistomeringos	O
129274	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Dorvilleidae	O
Schistomeringos	O
rudolphii	O
154127	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Dorvilleidae	O
Eunice	O
129278	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Eunicidae	O
Eunice	O
dubitata	O
130055	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Eunicidae	O
Eunice	O
pennata	O
130060	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Eunicidae	O
Eunicidae	O
966	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Eunicidae	O
Lysidice	O
ninetta	O
130071	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Eunicidae	O
Marphysa	O
129281	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Eunicidae	O
Marphysa	O
bellii	O
130072	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Eunicidae	O
Nematonereis	O
unicornis	O
594957	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Eunicidae	O
Abyssoninoe	O
129331	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Abyssoninoe	O
hibernica	O
146469	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Lumbrineriopsis	O
paradoxa	O
130235	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Lumbrineris	O
129337	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Lumbrineris	O
agastos	O
130236	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Lumbrineris	O
aniara	O
130238	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Lumbrineris	O
fragilis	O
152285	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Lumbrineris	O
gracilis	O
130244	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
ª	O
2013	O
The	O
Authors	O
.	O
Ecology	O
and	O
Evolution	O
published	O
by	O
John	O
Wiley	O
&	O
Sons	O
Ltd.	O
3961	O
Table	O
1	O
.	O
Continued	O
.	O
Scientific	O
Name	O
Aphia	O
ID	O
Ri	O
Mi	O
Fti	O
Phylum	O
Class	O
Order	O
Family	O
Lumbrineris	O
latreilli	O
130248	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Lumbrineris	O
magnidentata	O
155360	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Ninoe	O
armoricana	O
130254	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Scoletoma	O
129340	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Scoletoma	O
impatiens	O
130263	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Lumbrineridae	O
Arabella	O
129199	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Oenonidae	O
Arabella	O
iricolor	O
129854	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Oenonidae	O
Drilonereis	O
129200	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Oenonidae	O
Drilonereis	O
filum	O
129856	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Oenonidae	O
Hyalinoecia	O
tubicola	O
130464	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Eunicida	O
Onuphidae	O
Nothria	O
conchylega	O
130467	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Eunicida	O
Onuphidae	O
Nothria	O
hyperborea	O
181500	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Eunicida	O
Onuphidae	O
Onuphis	O
129404	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Eunicida	O
Onuphidae	O
Paradiopatra	O
\quadricuspis	O
130480	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Eunicida	O
Onuphidae	O
Eunicida	O
895	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Eunicida	O
Eupanthalis	O
kinbergi	O
129735	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Acoetidae	O
Aphrodita	O
aculeata	O
129840	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Aphroditidae	O
Aphroditidae	O
938	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Aphroditidae	O
Glycera	O
129296	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycera	O
alba	O
130116	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycera	O
celtica	O
130119	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycera	O
fallax	O
336908	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycera	O
gigantea	O
130122	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycera	O
lapidum	O
130123	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycera	O
oxycephala	O
130126	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycera	O
rouxii	O
130127	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycera	O
tesselata	O
130128	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycera	O
tridactyla	O
130130	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycera	O
unicornis	O
130131	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glyceridae	O
952	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Glyceridae	O
Glycinde	O
nordmanni	O
130136	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Goniadidae	O
Goniada	O
129300	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Goniadidae	O
Goniada	O
maculata	O
130140	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Goniadidae	O
Goniadella	O
129301	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Goniadidae	O
Goniadella	O
gracilis	O
130145	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Goniadidae	O
Gyptis	O
129307	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Hesionidae	O
946	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Kefersteinia	O
cirrata	O
130164	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Microphthalmus	O
129313	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Microphthalmus	O
similis	O
130176	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Nereimyra	O
punctata	O
130185	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Oxydromus	O
agilis	O
710683	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Oxydromus	O
flexuosus	O
710680	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Podarkeopsis	O
capensis	O
130195	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Psamathe	O
fusca	O
152249	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Syllidia	O
armata	O
130198	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Hesionidae	O
Aglaophamus	O
agilis	O
130343	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nephtyidae	O
956	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nephtys	O
129370	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nephtys	O
assimilis	O
130353	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nephtys	O
caeca	O
130355	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nephtys	O
cirrosa	O
130357	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nephtys	O
hombergii	O
130359	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nephtys	O
hystricis	O
130360	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nephtys	O
incisa	O
130362	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nephtys	O
kersivalensis	O
130363	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
3962	O
ª	O
2013	O
The	O
Authors	O
.	O
Ecology	O
and	O
Evolution	O
published	O
by	O
John	O
Wiley	O
&	O
Sons	O
Ltd.	O
Marine	O
Invertebrate	O
Bioturbation	O
Classification	O
A.M.	O
Queiros	O
et	O
al	O
.	O
20457758	O
,	O
2013	O
,	O
11	O
,	O
Downloaded	O
from	O
https://onlinelibrary.wiley.com/doi/10.1002/ece3.769	O
by	O
Hellenic	O
Center	O
for	O
Marine	O
Research	O
,	O
Wiley	O
Online	O
Library	O
on	O
[	O
29/11/2022	O
]	O
.	O
See	O
the	O
Terms	O
and	O
Conditions	O
(	O
https://onlinelibrary.wiley.com/terms-and-conditions	O
)	O
on	O
Wiley	O
Online	O
Library	O
for	O
rules	O
of	O
use	O
;	O
OA	O
articles	O
are	O
governed	O
by	O
the	O
applicable	O
Creative	O
Commons	O
License	O
Table	O
1	O
.	O
Continued	O
.	O
Scientific	O
Name	O
Aphia	O
ID	O
Ri	O
Mi	O
Fti	O
Phylum	O
Class	O
Order	O
Family	O
Nephtys	O
longosetosa	O
130364	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nephtys	O
paradoxa	O
130365	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nephtyidae	O
Nereididae	O
22496	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereidae	O
Alitta	O
succinea	O
234850	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Ceratocephale	O
loveni	O
130367	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Eunereis	O
elittoralis	O
130374	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Eunereis	O
longissima	O
130375	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Hediste	O
diversicolor	O
152302	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Micronereis	O
variegata	O
130380	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Neanthes	O
fucata	O
130387	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Neanthes	O
irrorata	O
130389	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Nereis	O
129379	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Nereis	O
pelagica	O
130404	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Nereis	O
zonata	O
130407	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Websterinereis	O
glauca	O
130426	O
4	O
4	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Nereididae	O
Paralacydonia	O
paradoxa	O
130545	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Paralacydoniidae	O
Pholoe	O
129439	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pholoidae	O
Pholoe	O
assimilis	O
130598	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pholoidae	O
Pholoe	O
baltica	O
130599	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pholoidae	O
Pholoe	O
inornata	O
130601	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pholoidae	O
Pholoe	O
minuta	O
130603	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pholoidae	O
Pholoe	O
pallida	O
130604	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pholoidae	O
Chaetoparia	O
nilssoni	O
130610	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eteone	O
129443	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eteone	O
barbata	O
231870	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eteone	O
flava	O
130613	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eteone	O
foliosa	O
130614	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eteone	O
longa	O
130616	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eulalia	O
129445	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eulalia	O
mustela	O
130631	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eulalia	O
viridis	O
130639	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eumida	O
129446	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eumida	O
bahusiensis	O
130641	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Eumida	O
sanguinea	O
130644	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Hesionura	O
elongata	O
130649	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Hypereteone	O
foliosa	O
152250	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Mysta	O
picta	O
147026	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Nereiphylla	O
rubiginosa	O
130659	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Paranaitis	O
kosteriensis	O
130662	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Phyllodoce	O
129455	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Phyllodoce	O
(	O
Anaitides	O
)	O
groenlandica	O
130668	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Phyllodoce	O
groenlandica	O
334506	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Phyllodoce	O
laminosa	O
130670	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Phyllodoce	O
lineata	O
334508	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Phyllodoce	O
longipes	O
130673	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Phyllodoce	O
maculata	O
334510	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Phyllodoce	O
mucosa	O
334512	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Phyllodoce	O
rosea	O
334514	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Phyllodocidae	O
931	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Pirakia	O
punctifera	O
147104	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Pseudomystides	O
limbata	O
130683	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Sige	O
fusigera	O
130690	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Phyllodocidae	O
Ancistargis	O
hamata	O
130692	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pilargidae	O
Ancistrosyllis	O
groenlandica	O
130695	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pilargidae	O
Glyphohesione	O
klatti	O
130696	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pilargidae	O
ª	O
2013	O
The	O
Authors	O
.	O
Ecology	O
and	O
Evolution	O
published	O
by	O
John	O
Wiley	O
&	O
Sons	O
Ltd.	O
3963	O
A.M.	O
Queiros	O
et	O
al	O
.	O
Marine	O
Invertebrate	O
Bioturbation	O
Classification	O
20457758	O
,	O
2013	O
,	O
11	O
,	O
Downloaded	O
from	O
https://onlinelibrary.wiley.com/doi/10.1002/ece3.769	O
by	O
Hellenic	O
Center	O
for	O
Marine	O
Research	O
,	O
Wiley	O
Online	O
Library	O
on	O
[	O
29/11/2022	O
]	O
.	O
See	O
the	O
Terms	O
and	O
Conditions	O
(	O
https://onlinelibrary.wiley.com/terms-and-conditions	O
)	O
on	O
Wiley	O
Online	O
Library	O
for	O
rules	O
of	O
use	O
;	O
OA	O
articles	O
are	O
governed	O
by	O
the	O
applicable	O
Creative	O
Commons	O
License	O
Table	O
1	O
.	O
Continued	O
.	O
Scientific	O
Name	O
Aphia	O
ID	O
Ri	O
Mi	O
Fti	O
Phylum	O
Class	O
Order	O
Family	O
Pilargis	O
verrucosa	O
130700	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pilargidae	O
Sigambra	O
parva	O
130702	O
4	O
3	O
B	O
Annelida	O
